Title,Global Version,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description,Genre_genre
Mirage // Durante la tormenta,No,2019-03-22,4100000,62493.0,7.4,"['Drama', 'Fantasy', 'Mystery']","marriage,parallel universe,timeline change,alternate universe,alternate timeline",Two storms separated by 25 years. A woman murdered. A daughter missed. Only 72 hours to discover the truth.,Fantasy
Mirage // Durante la tormenta,No,2019-03-22,4100000,62493.0,7.4,"['Drama', 'Fantasy', 'Mystery']","marriage,parallel universe,timeline change,alternate universe,alternate timeline",Two storms separated by 25 years. A woman murdered. A daughter missed. Only 72 hours to discover the truth.,Mystery
My Name Is Mo’Nique,Yes,2023-04-04,4100000,432.0,5.2,"['Documentary', 'Comedy']","stand up comedy special,first person title,four word title,stand up comedian,teacher","You think you know Mo&apos;Nique? From staring down a racist teacher to her grandmother&apos;s sex warning, she spills all in this stand-up comedy special.",Documentary
My Name Is Mo’Nique,Yes,2023-04-04,4100000,432.0,5.2,"['Documentary', 'Comedy']","stand up comedy special,first person title,four word title,stand up comedian,teacher","You think you know Mo&apos;Nique? From staring down a racist teacher to her grandmother&apos;s sex warning, she spills all in this stand-up comedy special.",Comedy
Pretty Smart: Season 1,Yes,2021-10-08,4100000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Private Lives: Season 1 // 사생활: 시즌 1,Yes,2020-10-07,4100000,128.0,6.7,"['Musical', 'Romance', 'Short']","broadway brevity,dancing,tap dancing,singing,male female relationship","Hal LeRoy is hired as a tap teacher at Dawn O&apos;Day&apos;s dancing school to give private lessons to female students. The school&apos;s manager, as well as some of his students, spreads false stories that Hal&apos;s lessons involve more than just ...",Musical
Private Lives: Season 1 // 사생활: 시즌 1,Yes,2020-10-07,4100000,128.0,6.7,"['Musical', 'Romance', 'Short']","broadway brevity,dancing,tap dancing,singing,male female relationship","Hal LeRoy is hired as a tap teacher at Dawn O&apos;Day&apos;s dancing school to give private lessons to female students. The school&apos;s manager, as well as some of his students, spreads false stories that Hal&apos;s lessons involve more than just ...",Romance
Private Lives: Season 1 // 사생활: 시즌 1,Yes,2020-10-07,4100000,128.0,6.7,"['Musical', 'Romance', 'Short']","broadway brevity,dancing,tap dancing,singing,male female relationship","Hal LeRoy is hired as a tap teacher at Dawn O&apos;Day&apos;s dancing school to give private lessons to female students. The school&apos;s manager, as well as some of his students, spreads false stories that Hal&apos;s lessons involve more than just ...",Short
RuPaul's Drag Race: Season 12,No,2020-02-29,4100000,46265.23757763975,6.6,"['Short', 'Music']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
RuPaul's Drag Race: Season 12,No,2020-02-29,4100000,46265.23757763975,6.6,"['Short', 'Music']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Music
The Dragon Prince: Season 3,Yes,2019-11-22,4100000,261.0,7.1,"['Animation', 'Adventure', 'Family']","mother son relationship,apparition,loss,maternal love,rabbit","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Animation
The Dragon Prince: Season 3,Yes,2019-11-22,4100000,261.0,7.1,"['Animation', 'Adventure', 'Family']","mother son relationship,apparition,loss,maternal love,rabbit","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Adventure
The Dragon Prince: Season 3,Yes,2019-11-22,4100000,261.0,7.1,"['Animation', 'Adventure', 'Family']","mother son relationship,apparition,loss,maternal love,rabbit","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Family
The English Game: Season 1,Yes,2020-03-20,4100000,1352.0,4.4,['Horror'],"anthology,buried alive,friend,group",A group of friends reunited to play a game. Each one of them expects to get something about it. The rules of the game are to tell a story of horror for each candle.,Horror
The Last Bus: Season 1,Yes,2022-04-01,4100000,3329.0,6.6,['Drama'],"country,deceased wife,bus ticket,bus travel,three word title","After the death of his wife, an aging man travels across the UK by bus to fulfill his pledge to spread her ashes near their first home.",Drama
"Ada Twist, Scientist: Season 3",Yes,2022-09-12,4000000,273.0,6.9,"['Animation', 'Short', 'Adventure']","smart,children,cgi animation,computer animation,3d animation","Ada Twist, a young scientist who will explore helping people through scientific discovery, collaboration and friendship.",Animation
"Ada Twist, Scientist: Season 3",Yes,2022-09-12,4000000,273.0,6.9,"['Animation', 'Short', 'Adventure']","smart,children,cgi animation,computer animation,3d animation","Ada Twist, a young scientist who will explore helping people through scientific discovery, collaboration and friendship.",Short
"Ada Twist, Scientist: Season 3",Yes,2022-09-12,4000000,273.0,6.9,"['Animation', 'Short', 'Adventure']","smart,children,cgi animation,computer animation,3d animation","Ada Twist, a young scientist who will explore helping people through scientific discovery, collaboration and friendship.",Adventure
Black Island // Schwarze Insel,Yes,2021-08-18,4000000,54.0,6.3,['Thriller'],"ex convict,theft,armed men,island,13 year old","Joe and Michael, 13-year-old Brits, become separated from their class outing, stranded on a small island, and captured by armed men.",Thriller
Captive: Season 1,Yes,2016-12-09,4000000,46265.23757763975,6.6,"['Documentary', 'Short']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Documentary
Captive: Season 1,Yes,2016-12-09,4000000,46265.23757763975,6.6,"['Documentary', 'Short']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
Christmas on Mistletoe Farm,Yes,2022-11-23,4000000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Dirk Gently's Holistic Detective Agency: Season 1,No,2016-12-11,4000000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
